UtcDateTime,LaneIndex,Action
10/04/2021 13:47:52,-1,"Miss: 0.987890625, 0.845534407027818"
10/04/2021 13:47:52,-1,"Miss: 0.986984634399414, 0.845534407027818"
10/04/2021 13:47:52,-1,"Miss: 0.986355686187744, 0.845534407027818"
10/04/2021 13:47:52,-1,"Miss: 0.985716056823731, 0.845534407027818"
10/04/2021 13:47:52,-1,"Miss: 0.985079765319824, 0.846409720871843"
10/04/2021 13:47:52,-1,"Miss: 0.98515625, 0.846266471449488"
10/04/2021 13:47:52,-1,"Miss: 0.98203125, 0.81112737920937"
10/04/2021 13:47:52,-1,"Miss: 0.981449890136719, 0.81112737920937"
10/04/2021 13:47:52,-1,"Miss: 0.980813312530518, 0.81112737920937"
10/04/2021 13:47:52,-1,"Miss: 0.978132343292236, 0.811673031718979"
10/04/2021 13:47:52,-1,"Miss: 0.975082874298096, 0.812853253254255"
10/04/2021 13:47:52,-1,"Miss: 0.972263431549072, 0.814789756674369"
10/04/2021 13:47:52,-1,"Miss: 0.972265625, 0.814787701317716"
10/04/2021 13:47:53,-1,"Miss: 0.95, 0.892386530014641"
10/04/2021 13:47:53,-1,"Miss: 0.949274444580078, 0.892386530014641"
10/04/2021 13:47:53,-1,"Miss: 0.948521327972412, 0.892386530014641"
10/04/2021 13:47:53,-1,"Miss: 0.947333812713623, 0.892386530014641"
10/04/2021 13:47:53,-1,"Miss: 0.946875, 0.89311859443631"
10/04/2021 13:47:53,-1,"Miss: 0.946875, 0.89311859443631"
10/04/2021 13:47:54,-1,"Miss: 0.944140625, 0.806002928257687"
10/04/2021 13:47:54,-1,"Miss: 0.94375, 0.806002928257687"
10/04/2021 13:47:54,-1,"Miss: 0.943359375, 0.807467057101025"
10/04/2021 13:47:54,-1,"Miss: 0.943359375, 0.807467057101025"
10/04/2021 13:47:54,6,"close"
10/04/2021 13:48:14,-1,"Miss: 0.86484375, 0.53294289897511"
10/04/2021 13:48:14,-1,"Miss: 0.864187526702881, 0.534407027818448"
10/04/2021 13:48:14,-1,"Miss: 0.863557052612305, 0.534407027818448"
10/04/2021 13:48:14,-1,"Miss: 0.862556552886963, 0.533727911171417"
10/04/2021 13:48:14,-1,"Miss: 0.861673545837402, 0.532534508544564"
10/04/2021 13:48:14,-1,"Miss: 0.860863971710205, 0.531340971872712"
10/04/2021 13:48:14,-1,"Miss: 0.86157693862915, 0.530746705710103"
10/04/2021 13:48:14,-1,"Miss: 0.86171875, 0.530746705710103"
10/04/2021 13:48:14,-1,"Miss: 0.86171875, 0.530746705710103"
10/04/2021 13:48:15,-1,"Miss: 0.984765625, 0.501464128843338"
10/04/2021 13:48:15,-1,"Miss: 0.984375, 0.501464128843338"
10/04/2021 13:48:15,-1,"Miss: 0.983984375, 0.500732064421669"
10/04/2021 13:48:15,-1,"Miss: 0.983984375, 0.500732064421669"
10/04/2021 13:48:15,-1,"Miss: 0.984519004821777, 0.501734006108163"
10/04/2021 13:48:15,-1,"Miss: 0.984375, 0.501464128843338"
10/04/2021 13:48:16,-1,"Miss: 0.9859375, 0.518301610541728"
10/04/2021 13:48:16,-1,"Miss: 0.9859375, 0.518301610541728"
10/04/2021 13:48:16,-1,"Miss: 0.985267543792725, 0.518301610541728"
10/04/2021 13:48:16,-1,"Miss: 0.984639072418213, 0.517332331153345"
10/04/2021 13:48:16,-1,"Miss: 0.984000778198242, 0.516136113581511"
10/04/2021 13:48:16,-1,"Miss: 0.982974052429199, 0.51378277489591"
10/04/2021 13:48:16,-1,"Miss: 0.981842136383057, 0.511358705132458"
10/04/2021 13:48:16,-1,"Miss: 0.98203125, 0.511713030746706"
10/04/2021 13:48:22,2,"damage=Low"
10/04/2021 13:48:22,3,"damage=Low"
10/04/2021 13:48:22,4,"damage=Low"
10/04/2021 13:48:22,6,"damage=Low"
10/04/2021 13:48:33,-1,"Miss: 0.99140625, 0.50805270863836"
10/04/2021 13:48:33,-1,"Miss: 0.990546417236328, 0.50805270863836"
10/04/2021 13:48:33,-1,"Miss: 0.989587783813477, 0.50805270863836"
10/04/2021 13:48:33,-1,"Miss: 0.987751007080078, 0.50805270863836"
10/04/2021 13:48:33,-1,"Miss: 0.985829830169678, 0.50805270863836"
10/04/2021 13:48:33,-1,"Miss: 0.9859375, 0.50805270863836"
10/04/2021 13:48:35,2,"cause=Slope"
10/04/2021 13:48:35,3,"cause=Slope"
10/04/2021 13:48:35,4,"cause=Slope"
10/04/2021 13:48:35,6,"cause=Slope"
10/04/2021 13:48:52,2,"open"
10/04/2021 13:48:54,1,"open"
10/04/2021 13:49:01,1,"close"
10/04/2021 13:49:10,2,"close"
10/04/2021 13:49:16,1,"damage=Low"
10/04/2021 13:49:16,2,"damage=Low"
10/04/2021 13:49:17,-1,"Miss: 0.15703125, 0.507320644216691"
10/04/2021 13:49:17,-1,"Miss: 0.15703125, 0.507408264964426"
10/04/2021 13:49:17,-1,"Miss: 0.157566654682159, 0.509788189241513"
10/04/2021 13:49:17,-1,"Miss: 0.158201777935028, 0.51097846415172"
10/04/2021 13:49:17,-1,"Miss: 0.158840537071228, 0.512175530675215"
10/04/2021 13:49:17,-1,"Miss: 0.158984375, 0.512445095168375"
10/04/2021 13:49:17,-1,"Miss: 0.158984375, 0.512445095168375"
10/04/2021 13:49:17,-1,"Miss: 0.162109375, 0.534407027818448"
10/04/2021 13:49:18,-1,"Miss: 0.162109375, 0.536447058659521"
10/04/2021 13:49:18,-1,"Miss: 0.162109375, 0.536603221083455"
10/04/2021 13:49:18,-1,"Miss: 0.162909579277039, 0.53126559390156"
10/04/2021 13:49:18,-1,"Miss: 0.162890625, 0.531478770131772"
10/04/2021 13:49:21,1,"cause=Slope"
10/04/2021 13:49:21,2,"cause=Slope"
10/04/2021 13:49:25,6,"open"
10/04/2021 13:49:30,4,"open"
10/04/2021 13:49:32,2,"open"
10/04/2021 13:49:35,-1,"Miss: 0.2796875, 0.131771595900439"
10/04/2021 13:49:35,-1,"Miss: 0.2796875, 0.131771595900439"
10/04/2021 13:49:35,-1,"Miss: 0.28108274936676, 0.13009815579103"
10/04/2021 13:49:35,-1,"Miss: 0.282756042480469, 0.128896241306735"
10/04/2021 13:49:35,-1,"Miss: 0.283428001403809, 0.127689858655804"
10/04/2021 13:49:35,-1,"Miss: 0.284069323539734, 0.126487966512342"
10/04/2021 13:49:35,-1,"Miss: 0.283284330368042, 0.125335224201878"
10/04/2021 13:49:35,-1,"Miss: 0.282101345062256, 0.125183016105417"
10/04/2021 13:49:35,-1,"Miss: 0.28125, 0.125183016105417"
10/04/2021 13:49:35,-1,"Miss: 0.28125, 0.125183016105417"
10/04/2021 13:49:36,1,"open"
10/04/2021 13:49:40,-1,"Miss: 0.98203125, 0.879941434846267"
